workerid,button_rt,group_size,thickness,round,correct,correct_tangram,gameId,selected,text,trial_index,rt_sec,condition,trial_order
840,3806,2_player,rotate,round_1,1,E,dBAksjEwZCAZRyqJk,E,"[{'role': 'speaker', 'text': 'looks like bunny', 'playerId': 'g2sowCsDmoh28sbgq'}]",97,3.806,2_rotate,48
840,22372,6_player,rotate,round_1,0,K,yPMhLu9xFgbC5dWLY,G,"[{'role': 'speaker', 'text': 'this has two diamond ""heads"" on the top then a triangle pointing right, and another one below that also pointing right', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': ""there's a like one diamond below the other"", 'playerId': '3HQ2FaXAPXevHQfsd'}]",99,22.372,6_rotate,49
840,10768,6_player,rotate,round_6,1,L,cLaK88862bv7MHMuQ,L,"[{'role': 'speaker', 'text': 'zig zag legs', 'playerId': 'gd4Mbi8awyKfZgvka'}]",101,10.768,6_rotate,50
840,1859,2_player,rotate,round_6,1,I,2928FF7GcrkeFiDkh,I,"[{'role': 'speaker', 'text': 'figure skater', 'playerId': '5L7PZWTLhnYMGQE8b'}]",103,1.859,2_rotate,51
840,3838,2_player,rotate,round_1,1,F,2928FF7GcrkeFiDkh,F,"[{'role': 'speaker', 'text': 'Sitting on the ground facing left', 'playerId': 'okkXLvTuqNbsZkBZ2'}]",105,3.838,2_rotate,52
840,30229,2_player,rotate,round_1,0,I,52Z92z3wj7TxhCe3X,A,"[{'role': 'speaker', 'text': 'Looks like a yoga pose Zigzag christmas tree style stomach, stood on one foot with the other behind Facing left', 'playerId': 'YjxxewuyohjoySxSn'}]",107,30.229,2_rotate,53
840,15666,6_player,rotate,round_1,1,C,nySo3NiJX7Kres7zm,C,"[{'role': 'speaker', 'text': 'person with arms in the air', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'speaker', 'text': ""can't see feet or legs really"", 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'listener', 'text': 'looks like a bird', 'playerId': 'fGSWZs7jQw2aMTGcd'}, {'role': 'listener', 'text': 'diving to the side', 'playerId': '9yvze375mRy7gMayS'}, {'role': 'listener', 'text': 'like a footballer celebrating a goal', 'playerId': 'LqynML5vHZbk5fMhT'}, {'role': 'speaker', 'text': 'head sliding slightly to the left', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'listener', 'text': 'OR a ghost', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",109,15.666,6_rotate,54
840,60507,6_player,rotate,round_1,0,K,fvaDCsGFedLr7w3Ra,J,"[{'role': 'speaker', 'text': 'Wow ok, part of the body that touches the head is incredibly thin', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'speaker', 'text': 'Two jagged edges on the right side', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'is it pointing', 'playerId': 's6p55dz3WDchMCL7X'}, {'role': 'speaker', 'text': 'Pointing out to the right yeah', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'speaker', 'text': 'Bottom is flat', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'is the head a diamond', 'playerId': '3pzGvNZm26GuHfxFv'}, {'role': 'listener', 'text': 'is there a right angle in the bottom left corner or is the base kind of a rhombus shape', 'playerId': 'zz94KijdsPRR2hzey'}, {'role': 'speaker', 'text': 'head is on a diamond yeah', 'playerId': 'xpptKsHRbyPCwjxab'}]",111,60.507,6_rotate,55
840,13886,2_player,rotate,round_1,0,H,YyAyuHf7S76wsbCA6,F,"[{'role': 'speaker', 'text': 'select the figure just sitting', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'triangle head', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'listener', 'text': 'No arms showing', 'playerId': '7R6jKabotwJFLSyNW'}, {'role': 'speaker', 'text': 'clean cut body', 'playerId': 'fAMhn4Ein8YivGti7'}]",113,13.886,2_rotate,56
840,5644,6_player,rotate,round_6,1,D,CojwM8x8ZFDB9Y6HF,D,"[{'role': 'speaker', 'text': 'Priest holding towel', 'playerId': 'WJorh6puwn4WDQkk3'}]",115,5.644,6_rotate,57
840,5213,2_player,rotate,round_6,0,C,79swBZFsJnrQuHvhd,I,"[{'role': 'speaker', 'text': 'swaying to the left', 'playerId': 'b6WTJQoLvhx9dhQWk'}]",117,5.213,2_rotate,58
840,32801,2_player,rotate,round_1,0,J,dBAksjEwZCAZRyqJk,L,"[{'role': 'speaker', 'text': 'looks like they are crouched very boxy looking head is straight in a diamond shape and their feet and hands facing right', 'playerId': 'g2sowCsDmoh28sbgq'}]",119,32.801,2_rotate,59
840,5871,2_player,rotate,round_6,0,B,Ja6HX8DgvFAspRAYm,H,"[{'role': 'speaker', 'text': 'weird one', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",121,5.871,2_rotate,60
819,24171,2_player,rotate,round_1,1,I,YLCrDGMMiennGjggY,I,"[{'role': 'speaker', 'text': 'this one looks like a person leaning to the left with right leg in the air', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': ""on the right there's only a small triangle"", 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'listener', 'text': 'Is leg in air at 90 degrees', 'playerId': 'sRndTvhfyBR67QCdv'}]",3,24.171,2_rotate,1
819,13967,2_player,rotate,round_1,1,F,CNET4E5tvYW37ZevE,F,"[{'role': 'speaker', 'text': 'diamond head and legs sticking out left', 'playerId': 'oNe96ojnutpRrwiFb'}]",5,13.967,2_rotate,2
819,12218,2_player,rotate,round_6,1,D,2928FF7GcrkeFiDkh,D,"[{'role': 'speaker', 'text': 'standing facing left, arms further out than legs', 'playerId': '5L7PZWTLhnYMGQE8b'}]",7,12.218,2_rotate,3
819,4108,2_player,rotate,round_6,1,E,Ja6HX8DgvFAspRAYm,E,"[{'role': 'speaker', 'text': 'bunny', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",9,4.108,2_rotate,4
819,13093,6_player,rotate,round_1,1,L,6bkpQbsv6wvHWczvB,L,"[{'role': 'speaker', 'text': 'last one was hard', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'it facing the right of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': ""squatting looks like it's holding a bowl"", 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with bent legs', 'playerId': 'pNzsWQrabqXgTRTpu'}]",11,13.093,6_rotate,5
819,16205,2_player,rotate,round_6,0,I,pAtG6vt3AyaJypa2j,B,"[{'role': 'speaker', 'text': 'two triangle chest', 'playerId': 'kNihCF3o2LNDkwQs5'}, {'role': 'speaker', 'text': 'one leg', 'playerId': 'kNihCF3o2LNDkwQs5'}]",13,16.205,2_rotate,6
819,9800,6_player,rotate,round_6,1,H,fvaDCsGFedLr7w3Ra,H,"[{'role': 'speaker', 'text': 'basic one No arms Diamond head', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'listener', 'text': 'they all have diamond heads my man', 'playerId': 'zz94KijdsPRR2hzey'}]",15,9.8,6_rotate,7
819,52539,6_player,rotate,round_6,1,K,CojwM8x8ZFDB9Y6HF,K,"[{'role': 'speaker', 'text': 'Triangle pointing upwards on bottom left', 'playerId': 'WJorh6puwn4WDQkk3'}, {'role': 'speaker', 'text': 'Looks like pacman with a small tail and two diamonds stacked on top', 'playerId': 'WJorh6puwn4WDQkk3'}, {'role': 'listener', 'text': 'like the lying down dog', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'only one with two diamonds stacked on top, top left', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'listener', 'text': ""bottom diamond is going into pac man's head"", 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'speaker', 'text': 'Second diamond is partially fused into a bigger shape', 'playerId': 'WJorh6puwn4WDQkk3'}, {'role': 'listener', 'text': 'kneeling', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'yea kneeling', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'listener', 'text': 'Yeah No visible feet', 'playerId': 'QZSeme5xzuLDA8Zop'}]",17,52.539,6_rotate,8
819,5102,2_player,rotate,round_6,0,B,3A9hhryuHHeDQhoGy,G,"[{'role': 'speaker', 'text': 'one leg leaned out to left with arms spread out', 'playerId': 'FqnLSC6GxDNz6hS73'}]",19,5.102,2_rotate,9
819,7854,6_player,rotate,round_1,1,D,YcwXqvuyhhCeZ3GSZ,D,"[{'role': 'speaker', 'text': 'this one looks like a priest', 'playerId': 'TpNRiZ9WuhnFh5qYA'}, {'role': 'speaker', 'text': 'standing and holding a book', 'playerId': 'TpNRiZ9WuhnFh5qYA'}]",21,7.854,6_rotate,10
819,5982,6_player,rotate,round_6,1,G,nySo3NiJX7Kres7zm,G,"[{'role': 'speaker', 'text': 'Sliding tackle footballer', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",23,5.982,6_rotate,11
819,2605,2_player,rotate,round_1,1,E,CNET4E5tvYW37ZevE,E,"[{'role': 'speaker', 'text': 'looks like a bunny rabbit head connected to a big triangular shape', 'playerId': 'oNe96ojnutpRrwiFb'}, {'role': 'speaker', 'text': 'facing right', 'playerId': 'oNe96ojnutpRrwiFb'}]",25,2.605,2_rotate,12
819,4166,6_player,rotate,round_6,1,F,CojwM8x8ZFDB9Y6HF,F,"[{'role': 'speaker', 'text': 'Sitting looking left knees bent', 'playerId': 'WJorh6puwn4WDQkk3'}]",27,4.166,6_rotate,13
819,3557,6_player,rotate,round_6,1,L,nySo3NiJX7Kres7zm,L,"[{'role': 'speaker', 'text': 'Taking a dump', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",29,3.557,6_rotate,14
819,3351,6_player,rotate,round_6,1,F,qzNuN6yp4HDWzko6T,F,"[{'role': 'speaker', 'text': 'Man sitting down looking at knees', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Facing left', 'playerId': 'raCR7oL7mP22ToCrY'}]",31,3.351,6_rotate,15
819,26629,2_player,rotate,round_1,1,J,8a3bQ2zrC7JzYqEJ6,J,"[{'role': 'speaker', 'text': 'The bottom of this shape has three straight edges and a jagged right edge, with a square on top', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'which way is the edge pointing', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'Which edge', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'jagged right edge', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'On the right', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'speaker', 'text': 'There are two right angles on the left', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",33,26.629,2_rotate,16
819,1553,6_player,rotate,round_6,1,E,qzNuN6yp4HDWzko6T,E,"[{'role': 'speaker', 'text': 'Bunny ears', 'playerId': 'raCR7oL7mP22ToCrY'}]",35,1.553,6_rotate,17
819,2459,2_player,rotate,round_6,1,I,YLCrDGMMiennGjggY,I,"[{'role': 'speaker', 'text': 'ballerina', 'playerId': 'sRndTvhfyBR67QCdv'}]",37,2.459,2_rotate,18
819,11598,2_player,rotate,round_1,0,G,dBAksjEwZCAZRyqJk,I,"[{'role': 'speaker', 'text': 'looks like they are dancing and have their arm out their head tilted back and one foot behind while the other is in front and off the ground a little', 'playerId': 'g2sowCsDmoh28sbgq'}]",39,11.598,2_rotate,19
819,5196,2_player,rotate,round_6,1,H,YyAyuHf7S76wsbCA6,H,"[{'role': 'speaker', 'text': 'Figure sitting down Head looking up to right No arms or hands showing', 'playerId': '7R6jKabotwJFLSyNW'}]",41,5.196,2_rotate,20
819,10415,6_player,rotate,round_1,1,L,QiHQvZjkmw7v9k3P4,L,"[{'role': 'speaker', 'text': 'like a chef carrying food but with slanting legs', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'facing right', 'playerId': 'mj43ozqpH4CgJjpyz'}, {'role': 'listener', 'text': 'diamond head', 'playerId': 'jEzRik8ujt4jnrqFG'}, {'role': 'listener', 'text': 'looking to the right', 'playerId': 'hzsGC7CBSPkMEyDXq'}, {'role': 'listener', 'text': 'knees sticking out', 'playerId': 'nETmq9AAvZMpuTarC'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'bent knees', 'playerId': 'hzsGC7CBSPkMEyDXq'}]",43,10.415,6_rotate,21
819,7859,2_player,rotate,round_6,1,F,pR4tb8CtSgCLLcMQY,F,"[{'role': 'speaker', 'text': 'man sitting feet visible', 'playerId': 'zzGaoZ3hK2qpc5XR6'}]",45,7.859,2_rotate,22
819,3682,6_player,rotate,round_6,1,C,57QkWqXASdPMDFRmA,C,"[{'role': 'speaker', 'text': 'ghost', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'both arms up high left right', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'leaning to left', 'playerId': 'G2cRaG8fekyPR6Msn'}]",47,3.682,6_rotate,23
819,7438,6_player,rotate,round_6,1,A,nySo3NiJX7Kres7zm,A,"[{'role': 'speaker', 'text': 'Zombie man', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",49,7.438,6_rotate,24
819,13744,6_player,rotate,round_6,1,H,znSiJdhs7sWk5xhgA,H,"[{'role': 'speaker', 'text': 'big sack', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'metapod', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",51,13.744,6_rotate,25
819,9997,2_player,rotate,round_1,1,A,BLSAokwRgraiCPo9R,A,"[{'role': 'speaker', 'text': ""It's the one with the square head that looks like it has one foot lifted up in front"", 'playerId': 'fEZ4SiL7SCcPWuGZi'}]",53,9.997,2_rotate,26
819,22161,6_player,rotate,round_1,0,J,QiHQvZjkmw7v9k3P4,H,"[{'role': 'speaker', 'text': 'diamond above', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'speaker', 'text': 'diamond above a flat trapezium', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'speaker', 'text': 'the diamond on top of a flat surface', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'they are all diamonds', 'playerId': 'hJDoTe5Qoa4q2ejTt'}, {'role': 'listener', 'text': 'does it have a point right', 'playerId': 'jEzRik8ujt4jnrqFG'}, {'role': 'listener', 'text': 'Does it look like it has legs or arms extending out Or just straight', 'playerId': 'hzsGC7CBSPkMEyDXq'}, {'role': 'speaker', 'text': 'no legs no arms', 'playerId': 'Rju3Fq3cNiFHZ94te'}]",55,22.161,6_rotate,27
819,12382,2_player,rotate,round_1,1,L,pAtG6vt3AyaJypa2j,L,"[{'role': 'speaker', 'text': 'The head is a diamond pointing vertically up', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The body looks like someone bending at the knees, the knees pointing to the right', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'Above the knees it is a triangle protruding, pointing the same direction as the knees', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The back on the left is straight', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'And the legs have straight lines too', 'playerId': '3D7MbrSZL62xJBhib'}]",57,12.382,2_rotate,28
819,7763,2_player,rotate,round_6,1,D,pAtG6vt3AyaJypa2j,D,"[{'role': 'speaker', 'text': 'holding something', 'playerId': 'kNihCF3o2LNDkwQs5'}]",59,7.763,2_rotate,29
819,4224,2_player,rotate,round_6,1,J,2Csg2Snzrpkud2YRi,J,"[{'role': 'speaker', 'text': 'diamond on flat surface', 'playerId': 'zyXatFB2smLy5NLCL'}]",61,4.224,2_rotate,30
819,5304,2_player,rotate,round_1,1,F,YyAyuHf7S76wsbCA6,F,"[{'role': 'speaker', 'text': 'select the figure sitting down', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'hunched back', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'triangle on top', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'polygon back', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'then legs', 'playerId': 'fAMhn4Ein8YivGti7'}]",63,5.304,2_rotate,31
819,2087,6_player,rotate,round_6,1,I,YcwXqvuyhhCeZ3GSZ,I,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': 't72k5QhnBy6LkmMFf'}]",65,2.087,6_rotate,32
819,9083,6_player,rotate,round_1,1,H,7i3mnwWykEA95fvyk,H,"[{'role': 'speaker', 'text': 'cant see arms or legs', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'triangle pointing sideways at bottom', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'Looks like graduated college', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'symmetrical except for bottom third', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'triangle pointing to the right on bottom', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'listener', 'text': 'looking up a little', 'playerId': 'HPXeHqtHCBw7Cg7WX'}, {'role': 'speaker', 'text': 'not really', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'straight sides', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'neck a little lopsided', 'playerId': 'zKzojrwHz2R6wEi3M'}]",67,9.083,6_rotate,33
819,3919,2_player,rotate,round_6,1,K,pAtG6vt3AyaJypa2j,K,"[{'role': 'speaker', 'text': 'pacman', 'playerId': 'kNihCF3o2LNDkwQs5'}]",69,3.919,2_rotate,34
819,4394,2_player,rotate,round_1,1,L,dBAksjEwZCAZRyqJk,L,"[{'role': 'speaker', 'text': 'looks like they are half kneeling', 'playerId': 'g2sowCsDmoh28sbgq'}, {'role': 'speaker', 'text': 'with their hands out', 'playerId': 'g2sowCsDmoh28sbgq'}]",71,4.394,2_rotate,35
819,7649,2_player,rotate,round_1,1,I,of4gY8Bu37PbmkPee,I,"[{'role': 'speaker', 'text': 'this looks like a guy on one foot again', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'but has a diamond on his head', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'and a triangle on his butt', 'playerId': 'HGiZGbRSXTDaGdsfH'}]",73,7.649,2_rotate,36
819,3511,2_player,rotate,round_6,0,G,gjooqsuf2CPN5AWxi,H,"[{'role': 'speaker', 'text': 'weird shape body, triangle bottom right', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",75,3.511,2_rotate,37
819,16015,2_player,rotate,round_1,1,J,BLSAokwRgraiCPo9R,J,"[{'role': 'speaker', 'text': 'square one with the diamond on top', 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': ""it's a total square except for the head and right side"", 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'listener', 'text': 'with arm to the right', 'playerId': 'yeGgqdipRGXtPNcpu'}, {'role': 'speaker', 'text': 'no other angles except right side', 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': 'otherwise just a rectangle', 'playerId': 'fEZ4SiL7SCcPWuGZi'}]",77,16.015,2_rotate,38
819,8018,6_player,rotate,round_1,0,D,aFykNpfLr9BqKdsFL,G,"[{'role': 'speaker', 'text': 'looks like a praying man standing up straight', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'speaker', 'text': 'looking at the sky', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'with both arms out', 'playerId': 'NWj66Bd2kapty9H9h'}]",79,8.018,6_rotate,39
819,4319,2_player,rotate,round_1,1,F,YLCrDGMMiennGjggY,F,"[{'role': 'speaker', 'text': 'this looks like a sad person sitting on the ground', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'diamond shaped head on the top right', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'listener', 'text': 'Is person facing left with legs bend', 'playerId': 'sRndTvhfyBR67QCdv'}]",81,4.319,2_rotate,40
819,5104,6_player,rotate,round_6,1,C,nySo3NiJX7Kres7zm,C,"[{'role': 'speaker', 'text': 'Celebrating footballer', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",83,5.104,6_rotate,41
819,43551,6_player,rotate,round_1,1,D,ppvQxmgBzQniJp9K3,D,"[{'role': 'speaker', 'text': 'looks like person standing with arms pointing out to left', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': 'straight back', 'playerId': '67puAkQog5NuwZ6jP'}, {'role': 'listener', 'text': 'like with a cloth over arms', 'playerId': '3DWisPnMkezQZDrxk'}, {'role': 'listener', 'text': 'monk offering something', 'playerId': 'CSEXDdvymSd6kiAKx'}, {'role': 'listener', 'text': 'Like they are holding a tray', 'playerId': 'S8HakjpPRMSJBgrys'}, {'role': 'speaker', 'text': 'if the were wearing robe would look like it was around their arms', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'speaker', 'text': 'straight back down the right', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'speaker', 'text': 'or holding a tray would work', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': 'tray', 'playerId': 'ZLky5mmoBFnQr6MPL'}, {'role': 'listener', 'text': 'great - tray!', 'playerId': '67puAkQog5NuwZ6jP'}]",85,43.551,6_rotate,42
819,8697,6_player,rotate,round_6,0,G,znSiJdhs7sWk5xhgA,L,"[{'role': 'speaker', 'text': 'graceful pose', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': '""italy""', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",87,8.697,6_rotate,43
819,6801,6_player,rotate,round_1,1,L,4eigY5GthWZfxug8D,L,"[{'role': 'speaker', 'text': ""he's facing right"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': ""he's got one big triangle arm"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'flat on the top', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': ""and he's bent his knees"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'is he praying', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': ""he's more stood up"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'but with bent knees', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'does he have a hood', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'listener', 'text': 'does he have like a sand timer shaped head', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'speaker', 'text': 'yeah the heads kinda sand timer', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'but the bottom of it', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'is flat', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'but their legs are pointed up', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'not that one', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'the one with the flat feet', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'this one got one arm out each side', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'speaker', 'text': 'only to the right', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'that back is flat', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'knees bent sort of 90 degrees on a tilt', 'playerId': '9b8gwadnyYhRSdEC7'}]",89,6.801,6_rotate,44
819,2556,2_player,rotate,round_6,1,H,52Z92z3wj7TxhCe3X,H,"[{'role': 'speaker', 'text': 'no arms', 'playerId': 'jDNNo5YT7r2NRqawS'}]",91,2.556,2_rotate,45
819,17403,6_player,rotate,round_1,1,K,fvaDCsGFedLr7w3Ra,K,"[{'role': 'speaker', 'text': 'Wow ok, part of the body that touches the head is incredibly thin', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'speaker', 'text': 'Two jagged edges on the right side', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'is it pointing', 'playerId': 's6p55dz3WDchMCL7X'}, {'role': 'speaker', 'text': 'Pointing out to the right yeah', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'speaker', 'text': 'Bottom is flat', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'is the head a diamond', 'playerId': '3pzGvNZm26GuHfxFv'}, {'role': 'listener', 'text': 'is there a right angle in the bottom left corner or is the base kind of a rhombus shape', 'playerId': 'zz94KijdsPRR2hzey'}, {'role': 'speaker', 'text': 'head is on a diamond yeah', 'playerId': 'xpptKsHRbyPCwjxab'}]",93,17.403,6_rotate,46
819,13870,6_player,rotate,round_1,1,B,ppvQxmgBzQniJp9K3,B,"[{'role': 'speaker', 'text': 'looks to be in a kneeling position with right arm only touching body at bottom point of head', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': 'is it the one with both arms out', 'playerId': 'ZLky5mmoBFnQr6MPL'}, {'role': 'listener', 'text': 'kneeling, with feet out the back, toes pointed left', 'playerId': 'CSEXDdvymSd6kiAKx'}, {'role': 'speaker', 'text': 'yes left and right arms are visible but right arm only attaches at one point to bottom point of head', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': 'looking to left or right', 'playerId': '67puAkQog5NuwZ6jP'}, {'role': 'speaker', 'text': 'left foot is visible of sorts but looks like a tail', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'speaker', 'text': 'head would be on right', 'playerId': 'GK7qetdhhFYnmv9aj'}]",95,13.87,6_rotate,47
819,5474,6_player,rotate,round_6,1,D,4mKoevW3ykd2FDr7L,D,"[{'role': 'speaker', 'text': 'bowl on left', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'square beneath bowl', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'foot on left', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",97,5.474,6_rotate,48
819,6824,6_player,rotate,round_1,0,H,4mKoevW3ykd2FDr7L,L,"[{'role': 'speaker', 'text': 'kneeling', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'facing right', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'back straight', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'One triangular arm', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'speaker', 'text': 'arms not visible', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Knees angled forwards at the base', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'speaker', 'text': 'feet not visible', 'playerId': 'dWap3TF2ZN4rH5aCK'}]",99,6.824,6_rotate,49
